C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100
7757209500490574519,1615286061505722867,3015794442326524617,6882746585707943554,6655684345372358987,771684791359446621,3747708055000637678,2132795160071812081,4246916822800731017,4799351462717857324,5692919251691135390,7178447679262234754,5812407696209501386,4738700611011271944,3827278521028198004,8776375491580239095,1765866608954342527,4065914419763792078,5921326228576358144,4045028273525292382,1043823877790744751,6090079034254199425,103727135758574396,8252454197857477448,3329762340288160103,4288062880392861386,1765835578053792286,6410659085760353382,2859328349044822072,1391578315618268,7592842637925663348,8420837340473199832,2235599220371776894,7475725375094324130,963974351878003852,4988288682769228149,9125904768884967792,8954302937049024851,8524830754926333011,845906561083930947,6472315386560846259,111215054128433128,2146939865872075442,2138741575618698060,4673006706083422858,8791187704200656971,5736970507902892713,721889151263970340,3407268119771826303,6111838801871830018,3219593214099721684,2671218568661627625,728741357209278318,569944802277907825,7469273764379168853,3940937523494740467,944615410860236223,7576319379565592981,598150786641855253,7448221290165240487,8320990746926251416,1660448734205858919,5611594515907740643,6352733286587492357,7903542696580041099,8881364837406092368,8281322227154831342,2062815112562167088,7447915831398868048,2736569849326403897,6279315094844414475,8231858356275001174,370431513406024473,4391245103354653237,3632169621023942417,5366222276448821787,7815815608869562485,4322174796596276522,875048065088472620,2025229070753961095,1276032406435586775,7221706443459213901,5748092776977780530,803436466183485724,6619068726979635966,7564622167216633297,2485946445941410361,4940723421624361453,9151711097294158765,4541371371387455061,6911809674998684736,7454479381291369821,3740838530560048589,4730986422191938863,6653722174425588470,5872209563192749882,5924535945568494903,7138513266150745727,4032660914444063431,387423200005025440
6908434957277095638,159455731224264288,8849336144558054600,8659979392447928153,6299849368289062336,4907568133077162527,2480106167507411687,2538747247343263070,3060724388553428059,3602465348155790099,3376007310301037833,968650937633573969,6084274570677150204,1853155487037302353,3597577931807420784,5888572371197812566,1882860138731611642,4265355273204256950,8707248555398881052,2343285904673790912,8114359734578279381,825327107611551540,6043939985309899017,5531502241007115762,7637638887431442989,6839789090192092381,1251362385000512169,1047372140403451320,6214876054289378592,3812211283185976746,5811682772772463432,7192747379528761828,3797951370964065796,7012573306365272563,5001645991003361866,5814418707657341517,7023874466493553279,6699093039386029818,2223750996287592262,193475280520284075,3747949427816078682,7432069003385792848,1754324461599696415,7701142541163361213,7004989319676526055,3311057165133105712,380560395467977345,1999074230618894476,3473040252975371643,5895673153950121247,644410881316162529,6642260750867903243,6931752899465814259,1454980374663477017,2478823433286421284,4321689553990809772,5073864369741747619,4989641756612694756,7064018750714544483,6696497220934132456,123571570340993467,4183644021734034035,7615724640590147300,5023290300444052901,821159275396989241,3281295477576850609,99590985362070133,6636033007143708753,2595866376857040292,32097371537540271,7779092386994587137,4292526372086963101,5195118115863732620,1967942579597612505,6622116936757378679,9085801607628022396,1681062394809056238,2434130371905804487,7128471625156379096,2299784600295080886,5136921293845399733,4737276247414418282,2366507695821109988,5061502130706207471,7751638302845511932,791901911949329725,2453306785419955263,1712684296946106387,1398776789389272044,4654343580995106559,2974573747071872280,7438879083533303907,6607676504645008953,1964729656435644834,8103481739040194884,3843633772221354134,5781520665342642054,2082311747901823599,4623880266080794329,3413677307867397260
2132399728310012834,5673236774324451747,3606239163568800726,571833199386727398,1378326585135077743,6428494833257561438,5947186295981509853,6988665858963883188,7533794797244570688,4313496081533413726,7584734837777388388,8282081539029747377,4609248948918196104,2424763022098420250,2231420184076454762,1770521136935356793,8724862529439890078,1410866670569484947,2318916734266888006,2367049325257622564,8482739167839019972,2862206359204914777,4471929983370012681,2310897607084754604,7210063464624469151,8410916946205426223,4780753859705903354,7221961767538929914,1931181643230005803,4026504833142970214,5784239823904318542,1938004818544090083,9187621855331999691,4040918431309232498,8675416836220052706,6801938486820355583,1273615558384858615,6586809224104190602,2730461605557489423,7410066706607962908,6177682546834224477,2214072550272154167,7855483100931534112,2411510071370118766,3645520584743869741,80338179096934484,3174545651155961149,2636624318693894762,3779364043733093081,8424901495765472826,7566671982473240703,6340170742392608568,1186567197481322583,3328253619260528160,5103289533402612599,6959311848299476251,103345878019187976,6376119911369899182,3259177997139996786,2801154812011325658,3152496279037686052,4161874388509250343,1425460591119088362,3741754451543175255,5135014117311604718,8266870882279277782,2639879966276655638,864715410676156101,2023538211278920887,5480872710477641267,928708218617666859,4475610580410092225,5239932628828234089,8664674619428023186,362781487667182812,6515894429066972131,374483022283404662,4261607561940069496,293894374609709614,2622356611624505844,4200457051417768712,6359667011862291879,1522178367353036787,1004574326182670839,6634531647149070254,876819695294629067,3225039107647064600,7355384016818076995,5969809482762967151,8871023090153936941,9136278919761800774,530700296751654114,7114540938164769079,4940906760218723261,1637715042050889378,2943577918608307713,6020758785262334353,1416509668654328492,3549492667914334827,3477291635399479234
6068339684866685649,3227957904242805601,796117683867747504,6400792295713582178,1841462081406059382,8554280949092014701,1029892948436010073,4401035225362401087,7403005947118153710,1201997337969766956,8021389743798759252,8105764402589831151,3835328529991834998,7325064950895498496,8783028714037468406,8723977459481381688,7374305462016240279,2350766884636294005,8723327179196452966,8471099263612373984,6373296991132187990,2342722488864965436,7307456029927477353,5527022711036353928,5180764135538884101,7714454517240112309,8897831433688561750,7052069844507844380,5791912876706425974,949905429867272219,4693203326121048477,502612895932207953,2189320958207080048,7893050207518778567,5376700281111843824,4091651284082099513,2729840056849006981,7528282146238156577,7193944251631633218,763995512360502656,503882275527490275,6476187178860088818,6484977916409531144,5046189465816007441,7163408540824467803,2886942832112671384,3455941289437542391,969317872315106340,388039333377868102,7845947664272123972,5300848917257401387,2380048317979907856,7791835891959658148,6047062798410205248,2268054286823806450,5048955858132368959,6023760368333224584,5066104145970570791,398832844853090667,8345493537100591575,2331928840383343271,6262337223690209732,5742480743563841470,5503848092178911587,2191388119733537997,6063246614323950820,2779196839980970340,5091537799566283003,4556037955825855396,705370047203337193,1643166048555152588,920371876944983649,6592021742474265866,5167330410564836019,6105852533596341464,1564580783146458941,7238353844933834854,3395672607945022038,2749558338952153691,9153313330346822217,6746835419052002279,5620912140199835780,4905672425079271358,5953976179213631582,8058654002578026391,7076138322044814651,5980087571248201474,4761817613662724852,7592772752521043009,2996698157683382004,8067016835094271476,140806907042916703,4410378721915614848,6293882631825679087,744101726682067837,8005083014970137844,2910002503439751206,7922393219465165059,6603146265271307127,1362725972799983816
4394556056771686314,6715183328078524475,2643542319848205000,8637434300153545865,6972250204516064387,1235212917003270369,4649083019869052707,6376928346641104682,1313346813210228256,8369918986144864474,2859670204566298976,1044676496274461607,3315454212031782151,4074964184528714150,6101690106089880811,961112121634027243,7093653058666541212,2795534499459424088,8483720550031686494,1429636096680602792,1220769005668635330,8818843664255388729,6871074237999890993,8915217807181181226,3377426382546191939,931529785599322090,2811727929744005508,8434664340762504270,3245743007827678805,7531418167164889432,6156763831227423954,3577545839387777557,7804424541779482844,4101163336782376046,5372735802820365127,4374481631596861325,2951757939685785111,434456196913323618,1838845075869481401,220262569527543234,411531756745118570,7678120159983748745,2765854423991805686,1125552859319224663,677752136197426336,7817675115003764225,2855427469813182340,7269689656585758850,9140616615896932111,6508756123172561703,4572178546568889328,4427462823623547517,8315411479218608508,7809802580693065530,3897609085205537367,274569317269004671,2159878776051495785,6188354894313494169,7474471517537709158,234898437291423872,5779547519750280999,5740590517256549254,714747059447706256,8536921754063363983,8531215865888629446,8014218519441495350,4260850715188862236,3199594122983543514,4914466254778468350,5782238043169425311,7742751020904645343,6514095508939194077,6029625740887272950,2239853248615603116,6408432516760790191,6587162209120565561,7888038451069491632,74508446210918406,5162390627508342645,4625209570194234978,3689694643577723841,1251757083880844606,5577468643045504041,3334911362504316830,5282045857588153344,7424377823564312016,7289431395784380797,6267150948444279351,7488888299550176988,5339667108532061117,3507417112742981502,9208838325688808044,3659628252572750276,2799221085149976260,1270718171175049587,8933192265118632415,4875429451686111984,4766152231830954184,2073644798512611826,1198705050892923770
7901955131489475476,2397289456842545253,3256787263559783677,4988857244650994585,23835328298009369,5844735807739522971,3815099012904235511,6669965315997786618,7577316610906265404,7744381655277410357,604804193157687070,7669298138429439348,4910138503587878998,8068545468331797761,5257611733899429571,8982429527930073476,4437428410260124976,6589050309342905701,8833635042344618710,5517199662670314684,1904264603364281699,2098045307812690253,1705128484450192739,7513290855430836127,778805334733115305,8758127342638684103,5867460366362529722,3303777602481808146,290369562240916960,9013007044967200522,3795697188948222335,4098658287583787521,5291275606108915561,8113445320773791125,1444397404211042977,4200526928865025487,3541566087839919658,3184663679013758373,2492185153750517064,4253361019693700918,9206619800830647180,902768220692391083,1245571430871353810,3660012667739918162,3745293761010991194,8993989131369868418,2798152427943829670,2653635584595824448,5934415260786827255,5083794076376097871,2753472425593683187,6343149814915293583,1053183095862452489,3674853109305785314,1667848427143238178,4120366176587368782,7232597570240489064,4739427297961868578,5003418654636431897,5171098740482061917,6828668896770148137,3603142439013146833,1260200163118360527,736523864702483665,1796555306270762410,3653039022924102720,4023115203957387710,1473220265917881329,8395808410270720179,6659306878716429787,6766685440299099236,3210019426562759222,5214979136257720316,502124948791261569,5937076805053763246,8061823519696029851,2404691967643217009,696972525672921112,1384797810457845031,5538247030112145872,7560823687257715505,658416740491999291,4376057523674345039,5392756117207075825,7128564574419660095,8680808512745814101,7814582177299696934,7926694023884064896,5138455575398594397,1517125832741316336,1496614369545484830,1741444210029861235,1337761031777819059,3784848075221035604,4143899812758888520,912238092664942312,8697883689082645643,394232554569030523,8531927349838813971,6261139455603139789
6171410617359200982,1305662302931153570,3871359405155457970,2271949039759675387,767013071719549168,6250228929966562550,2624280387633158314,1773881124585882438,1856113365831127581,2534916036325157260,5052311162397582050,5602767862400854528,2776206755664287700,8216152335336849507,4563890336091642064,8821875312885501294,400063035610851604,934371889063808655,4042321951743191663,824552902127964327,1713870703177211059,833577736230003289,1726429641185746545,7027963997134405746,3197973050828974968,7789744818950422202,2215290270462209396,6519145993310887602,8468497308470331778,1941055952232211829,2725605287367247659,2498117547690513284,1854575473839003236,4307056114043692392,9120949344340359524,4158188650904443449,7923650678245115703,1978248172537392381,655365462937234076,6991773652962962069,7156032747620096050,5313743339825778657,2653868489637718589,7996636947980529714,6413766724272662521,2615288591997184596,5713017249443117715,1723215142094238621,4910598001456207562,8145801218287943423,8890088225137615118,2765386222396925749,8694817350108640567,1094010993915314067,8779884159687277593,8813565755917884338,8444501035790657041,3604767255331213777,808836204308567425,710122640079434645,968047668123209526,6348507894371560517,6896276792959102223,6843431077276876596,5467654400784629854,5133425431719701416,6608983951400706364,150652081946727803,6750239358302481823,551862534791857612,5572970582453298934,3170944256019551923,6319606664005775553,7199021236963154145,5992694190870917270,6950488745254407451,7234690441957672393,1311313916355499266,1033938871065711589,145460668100516435,8182510992019822904,7121048925926251662,7356707455851133338,4335310945001581272,6949576949684940417,1983393195350857693,687513399857242817,5107368640505573417,7648052659871391821,5162034115592231903,2339042089064304546,6111912018094850480,1201719556191444124,1609065627759484847,2780960910683919484,2653517107294984411,6731126854495113386,1026363050364695734,1482082510476921688,6927420926024283733
8471789165319100926,3814765840005128170,3296649814107629739,2045035782882607665,1183535191570954140,8533384425759024752,5228287149889870221,978659463346393120,2734711699327524182,2254544821919909545,1197710962246472327,6975432586850529335,7048377511049719498,8634032549056289257,1936065830011910024,7542435125344162128,8346784978362479109,7324866996767836104,4404487673542037742,7680246078392969051,1496760559716381167,240248703747806282,3688121525911015721,2919751511948602555,2323232715314238400,2599562105837117732,8635086193648368752,3885791743831245231,7611354242633174213,2125547272150963384,1897518550131697614,8526848830670453455,5410330860398079937,7558958651273588079,7079572041864675052,5815156061577510917,2711042186107225213,2549249845222446306,6474055903495743521,7260781004552146857,2411199230987422916,5191380397063061572,7053415203265565245,2851772514439807999,4530806656485698405,8460336667712343381,201018286190469537,3469118112257240902,8125706798574156041,7078405956700009263,8921513996634551330,397833758330747714,1251652202351197976,1878257935433209892,4347018312650932870,2884925536733168338,8011331619082276477,7859390409777093892,5462798060783762289,264804272119239215,775340814920583935,7179872111960816042,6848714220536193051,1391620663480214736,6632047888136083634,3930818281002535002,2060714505604697089,3259068897437284162,5694537732388410615,452444239791863543,6191123854104910889,4518026346137000302,8235344005426650659,7764552550656699403,2945464515084167550,7028381254012427305,4487377285616002333,4636157767882243896,5653893268316305239,7982434946232652778,8746689366928713351,4505447831726088818,7402760722697349315,5436904806439340410,6406723034549285422,3296690646224700290,3560364323650851863,620141763446852456,2339783054206483773,7510589365879128937,3276814008964705624,1437623606004060868,3672354233760134794,4741748543358633038,5351966401842004930,5250675372964489496,8199621035294153147,2869263083318719849,5307097260108144959,3579056248449801964
5002103500596693621,8236250393689413295,2337450354646706703,4855097905391881704,4920299248527230504,8446628844619701068,145682871858905538,4845702224433195470,909473596325257067,3206693154809490571,1922074229939679629,8535252051301026869,9209802262613085118,7124298632072706377,3815749793182372923,2943628541070357626,4377992069880939603,1967664324889578442,9104284179704884135,2791327976023511819,8228702529912175469,5464049672469953569,4768540136767918190,8596896053573582222,4627010164364840731,7339600374713341206,8172751835592006995,4684745690261720804,7092649535092971395,1879701622964785728,6646490832086066809,5957123650688123719,9135727619688941986,7952776570452515318,4168901486545828235,7607832882838205552,5745713618348847124,3191694420640337789,908017335939319309,8460351654932289114,3340155287722972818,945061870455374019,6288509221495231579,629449432360052636,8411577964067189219,2043504650496041234,4718528561047201279,7250084801666310310,5549906100250826069,299435586057468252,7261343096491518374,7805819015228593334,8291805523537903468,8937711554883601142,7141601371815716948,207034962626103826,7164052473274824292,4937814210621379558,8829162500062805356,8844008101490827796,2825054735283797605,6811131119990261123,5976281907542641261,4594396314619869999,5607679885874112077,7465020612547388241,3459015808249671979,8497743630416490031,3619632049632382147,2430424440037807971,2497486583923693154,8095745418776164697,1692649652878055184,329408077895158503,7572707765261716469,958533999485700732,4991707369565105719,8742912155051930369,3075423475002486130,9035389069135224166,1242174075337709377,208958750905933556,1097063007379433850,102803627304586795,7308530237829706711,2201582003765261261,2270162425343933910,6954698868727065278,8799779225262288265,4801096395397950920,3776942953450439729,6981174075593185917,4921770253393938845,8172501124601794963,6707364876419595859,8995148256603782752,5428296746615922421,8055533459772463565,8061181546901925421,6106025301034587579
4351565226074999524,3478514043856250753,309228851257878224,6853250347817575098,2930900540490356096,5953140497358449793,2327357198639640313,1294017319046799143,3118726688316308182,5485205465651354402,6249906612403127307,3640310269265171957,7105959072250179197,7340684631848078320,3451252393490154759,1593350629889327004,6133256322280987234,3501519767516856880,11954465892509812,3425737767881958994,4937357959975161776,6074578371685419761,2998372196498894113,3539059291056181649,5436767502741842379,4548053507259768246,7319681734379024772,5298731130645384786,8064866858277054808,7506149775717481715,8975774857165483313,7683196820846509791,4203068000422270973,7361235199867642061,7560415233508933159,82935975072006545,7424978676991811499,6161774981226859078,7882717499022263484,4190113851871244420,514852047744376944,7892385134521013083,7200451839283100895,5748299037264867877,45268948234028668,7824238926666506335,631299344531863726,3727101054634425874,5932003798185951174,6439474660902320340,5781545016748707005,688154796556115205,7657483011414096216,6966290963013398251,5034796667649501008,9030482227352873920,5035757148853049218,6677063494534846656,3160175528761587020,1064213278651835826,1794961883305722523,9074141171679219218,816974140290018249,4948959074802737407,1861616913996418733,4373191944824984040,3374992071678374095,4748486805396389664,1866178968822022618,8970089286088640014,8140329817373982314,7709667508228482840,3408622042505443484,3728315207954231445,4699462797506278481,5895496573039547680,310443469415376622,2423454187966738930,2817409960742950616,8048394782035520644,6492918771869404878,5398059389910441086,3390036128228480724,2274287395716982236,8447560424913747341,2038298528091132892,1814661436772186227,1092722504535200701,4508185589905657486,1333522958885298610,1666311265734266174,5233775367015701995,4780576934906626648,6317190940696805203,1329696707232091176,3996872607039620004,3315569152476652458,230760794348786905,327041206339865588,9202647349054249281
6523483813789400079,2737872845974206933,2700382435090750022,9129568363981774435,5168006828330444222,5108010626933108468,215144004566776894,7240280601219719975,4690846787930642630,7088415287761963274,3992228957926697211,6463907644658177178,9121355680441478201,1292707256640167677,3556007656103178469,4641683034283831198,7538506778630574816,8005325326171896245,2872796570891656279,2325645198300610442,3482516708067160663,8432683715787463554,3954922676702429270,1649113392107633696,4337201126083924032,1132720789067340249,3371820850500220489,5806298497580205097,4221696939672955687,7867668053867451109,779032357493064346,5387616858649000683,3865502241471011600,4981779209696205046,8381784961822789699,6209691140937011351,4591320925685305018,7085691781335349129,5457990629030391366,842148579516803297,4917029237376960959,665956448515058100,9016042736756933328,4298507407135002914,1940782643755723335,6433198216762898433,6447705907393599569,4962746474345104169,7306967418475788908,1316704140202753468,6416697439755110922,4030390466358531837,1591314633857054514,7467136482541689108,8003289780311402739,3805431738106602164,8465734647971731290,1975925220082132904,6229149008405397006,4492266588944783830,3291777171958161648,4513567629926071072,5715093152323869395,3823217885349340749,4060267626883081499,8013296419515088245,381954323647029458,6130354449592337658,7090980636051466631,521838649420764061,8277405270617866083,2078267961992022177,5948208951140385638,7280783029494237556,5077199448864879309,7466795091377247081,6202402087942932546,2227119293640991328,3418428047651773087,6855190330332103478,810511849598373884,3129271055071802223,594314460270147197,711819826299646023,4925076537451239034,5881560393003988805,1277836677306247282,8177883126942727225,9171879856124277837,5112015256759053168,2856855953010544738,7875038510588541559,3486367331938776683,6419199097434221029,1390973543132751810,6067727701360051695,3799513514974143736,3077928753380268664,6789169011121246099,6818630982159684011
1836141868273925535,3280259063101124459,286904065194536942,8413468705537966640,251568957610617622,6099414353447549657,5710627323134913451,2472727166216786383,5071085868055672034,1756090439480004390,2246205447283974777,3624649597694560940,6591395294238067409,2732311137016354185,1831742752411336228,2749980284312757428,609968769838883759,1067666407634117371,7400963525915959446,3409051475149987767,6954671042189794627,8099736314657803090,2929284382422389837,3317800753278143498,1204330541180802564,803597121808773701,3622923764236534358,120359978860153050,3039004868671978042,563730918340766728,702019540626248593,4176317200161820253,176164328010901107,8143924307354867878,5102842459499335935,585928039179606378,4397299874558703776,8743364843617076350,2489723042572329885,7869410822094581863,7631678547656700895,8066608200734821481,2924613780282002740,4703389225680032563,5329127275660125823,7855862795670879936,5346610333501431492,8234354187521842760,4049728669860626926,6712722240558495178,2699150053588802211,4203368137999414396,8181365504123558626,1473665551016523986,2788739210450248016,6684293119406022027,1236006522179804023,7385959264788196113,850968996480405713,6457614472138275306,149023034667936035,5303968917031243160,1012933237036560863,8693853980458855570,5843791096435291151,7569402753056370163,3544695956929146792,7712370631180530645,4084600206208423781,6666043809841255538,982249572184861056,1133028971449672632,6071666509247311266,2491764095270299927,557864560377406096,299116506791588487,8872692568381124748,6340131686917021070,5200995319273743430,3122324029200870588,4451048356856800119,8259077294231657139,7193745172052237369,6630290363207440221,8648469849613300397,592361245279441162,5902261912155509646,8069152218767017243,8401291755637780803,793142531899612261,6074057717577486237,483635180320754373,4496296421232536284,6490609774743941425,2208029915379593510,2227568326610894728,3031168503974394108,639775574066072776,1838417552994646574,4496836296200986041
8187077214731884558,3288001289624367810,7978246394840880267,5153235682733441203,8758012150849209001,3600650437374228719,8524124838649700132,7903200572288373598,2763601103628827367,5722541842823104277,4151608396728867720,6477134781272987880,7072499703781757058,2346497866755214795,2093585012247743525,3740317024693887844,1832126002214275026,4529629140012326627,3509744143781407973,4577606030145842704,1928941974639945225,4853075771729811017,870589955112150272,8621093865279695356,8174441222077508905,2649649931585399864,5108284987957963140,6562285464188228352,7070782671704316949,4458808144788696686,3919678422655833034,4857460880618612008,8475293967542242641,502167812965992206,8528492044994076630,8807944694626212310,7800228102310155647,1169598324867710272,2960388355235104841,930216613678821105,6730301132010654446,1299557444461417476,4635861740365291275,5652770474567793136,8981189941526800330,3361240269214939046,4109035136897556824,5123755670529524993,5560565081349323358,1363148840968740247,5276895823760050807,8624555886657911153,3186847237550662611,7503613549491565553,8241394336711392879,7104222659465096935,8325889535879602638,1946302531658253723,769167984349916182,5517399629171250229,3560870938345795414,6942321200581238140,6173015743858440266,7010664644655669151,200274198934027381,8832699597805265084,490838350884781711,294408613020184950,4500243955101844289,204425675205334273,6810828622841833036,8612781104982287833,7683966905289949692,3175285330372464547,4007130605248782730,723430784127164644,4851577703692827299,8537477212082284712,5721990593669602230,5290384621823060207,4817129705495765569,9142129554489818030,6589973308340717223,408325644429127092,4403008749064211207,5354450545080003835,8332640245075789794,8229712936919123317,2225321637838778675,5789670718227179863,1390246875300522003,6168922234335048407,3270567932568168667,5944688045737975667,3254925909244150156,8531227379740044657,7578423610731491585,995603016241297446,286777581897889119,2206397863309711111
2575342176054320711,8450726056222198109,8864711919891503332,253976002746442466,2355454725364784760,118663749949285991,1036436297012453684,3622610519584582817,3444138105664808546,1083991673181404354,7735113217596627243,277591467025373645,2614398636395054398,7025655454968116033,6856414372707691730,6753651943640136180,2230923853013392979,2801710580713621999,5060064966402242777,9038477275092852328,6534827699597898124,3973483034393108663,2591974958598296078,7514130221216664155,2044006851981358314,5140080992850120051,6375466367992571263,172256946647705425,2834193726799446417,9148179277184363710,4605859150088768688,7113194125252554591,5919770594297803326,1570853673433318003,7946071479812501216,2586249998296613907,7339027529646107756,617727028943852245,4216707890769262255,8062632359604486841,363990268267989648,2036935445324209938,2681798942787561891,7912496842534331396,1860465051345867116,8686934455611993394,3324948941639740185,7525393289399219249,5196874181186937514,8084457491934413997,932184802714938292,7755171633497646551,9115468459202034874,589124125406731510,714432062862406141,7762369095528713182,5378985310666927494,8163573239116750925,7732330587331449092,1482372263923653497,6176373883241266876,305229924018037295,1822777867433257713,7805670484119650686,7198568893301233968,5181660234451263894,4154656707679000840,2173914389478221747,1034083599748483257,7734585562936189313,452497593492964176,2024336093297615972,9125578918946455210,3788416868154694475,6685940392051018757,171385638306525223,6389902464144213478,3932175137635979742,798020140846835926,8997625196528637761,3226800923196780540,8831359158505735517,9163142685322487208,1352597775766387062,618054071030446194,7831197734698149667,3676022593934907134,8154391206553899883,8338051629213337137,5607092577571589360,5509561936937312603,5079552997641688980,6377707197159796753,4787967657382809765,1836234138280664039,5830955275432625247,3196301879120507080,884905143078904453,846807996156337882,6724584174380688853
8951190670000413512,2457236075317247999,5851198651011839560,3154285984461291111,7252812062159788733,4865548483439836365,6720912012494302840,6183949346632210141,5425931161741586099,6214261959271898388,3316384583050263777,8904134919049234959,3249424358788725951,9040701835909181274,6199536308405539855,4068593207143887233,5538319221502729820,4295422275067788182,5094664557405031779,8098758634355223429,6713129174151325069,1565031572845496680,8786005164911688228,2502749317695314214,3188256614443072944,2963612997796464335,4273935098227277485,5303769272718626760,7342820771872664971,5890709267754733285,9026087500030384230,6845075429187454823,2388382628515682775,4660119095658702463,8870234950510340891,4332084805089177528,4922879966468204823,5396988172048957532,6024136436149959697,6365807932554790969,3783913156361082551,8324739803401623002,2262266857004629193,2032429397219725449,3616306918768217159,5818175731218658842,4815116065980075268,8856675479332179816,5278924440889990622,3793123339169451431,820909266090592064,6376657273712534089,513411318284246479,1711412644731465433,9112783927583636511,3833572667160572239,5379469507411436728,1529373358935196712,8875571429845994124,4350683136625794875,2226583091760431904,4308959168806026418,4519841111361926957,2867786523853954662,195406466670945258,6340999697565000424,4553739380706120910,4780407193977339229,7147629992938205643,11903613887044825,6836552668763945471,5776560176801615141,2752702242548188914,5415403069545679649,3027280557696440702,2684234323096764289,3977755089241609896,1373481556069523392,8543832437441848272,6279288121771590648,3342059183612832749,7371485871900177944,815292120321289957,5444032941928295790,8734912944868157379,6903554917261008589,1492338553756861689,4222464420909545512,4045998396283046751,7189664241597905185,363919563996705739,5467342769446622684,8458204381838241570,2331871854657053794,6926039212134833066,5942768592179368851,385865634794027674,9089244221093918682,5495368876744698282,7023668157112945872
8792299178311015532,8953223213488980352,8695855145321611475,8631141781891354890,6878531066249248609,7521268897129095470,7050221817955590525,5244749067043042429,7369513948568105198,7098801272361291013,5930165324353308764,6113879484121733175,2257272814678316396,4869923791411502722,1294270973766933442,7530517627358146887,2756581671604759809,9062608549909428600,2636972681048825675,6971866319606214136,9070016764737895505,6651293962981618948,406495564046820693,7726934102085137831,4534449138636167828,2274469544471499418,8522112257141038173,4844728497447123243,4293425137174549635,5503508993741267402,1845395498515030822,8564914247819613221,1946981211994444826,2503530578581472950,3508578507300983570,1778030153568619436,7432286715398263139,4944640237133089642,2273290410943732749,1803902074715981742,2129718345982165082,5147455511460198222,6436919041760826796,4895988195774171861,7717935495609871959,2046803428350700720,7856446965472976509,9074436776000205561,2732697994344862050,5583471432327044332,3740824663567406109,2264820945735508305,2053490131973167852,8328568331854349632,6443609798742231473,3492112381280137845,4531305902762914275,2572652035093093955,4877052451006621893,2002292387153855811,3297597504485804795,4791585394388726834,5859810260214048033,5760534185147114230,6165429982046185962,3780857080045633607,7067615339061007992,3421205562139565142,8743952709410924748,1816640823757784293,3766048892490010985,6235400463766004316,5752126325492564433,5822352083031918199,6939809411588309159,7055119998032294480,734358586061109875,4309794194077374619,5401701048076007103,2842600849389419731,1104710625819308227,8742366597169954734,1184327812256930744,3703847432894017633,7884327830595395253,218012333294757678,4013096988419850367,1569368398578804263,7891715467373896204,97398712354842965,2774563044718584213,7340925534064949923,5615196913729018313,7048208157094800392,8813183849082815534,2810937523564588718,6937862891817781484,9137531185860631372,2045114778166858158,1001374077333546390
8608973270032437474,6140346178885844310,1005806182516320330,6930469946500755588,6403354835914698742,549284079428313519,702384150566326385,5517820616548120400,1105013057044399991,1735533266382184121,4632433840584642287,7836905104238710237,5971824034396492888,1074986312080195606,1227011723293199630,3500830017261038167,2197049722342047022,7226436529705540774,8634630425993081119,8724590599508670007,4519337892829524904,5143034835690029202,4863843481947909462,3057114065441425916,1950339509696030557,6905700260093265965,3064918076091519339,4058624960571782270,1181496953451750766,4113083543814921605,3501328034368701264,3623007815753239288,5628413855811236867,6959535603205029284,2417805544285026882,7673099567568529096,3781040266469560644,4781384322514372133,5876534963630121027,1432145116367058693,7115344447946836364,5254757589775322014,4704140672051393876,685586471695519183,267550738563602398,8364781233184438327,8089996176001994340,2909284641808635488,6850170436220560135,812747411318076063,1422021700407247091,7308493282227759795,8878342443674895165,1894193366006121277,5542290939231214524,2133437725278485153,3752537513535526847,212348462317841686,2553809893790746694,1539955131799917288,120047881678655373,6883040743956799068,2289482583678678242,7188330378639407770,1649479827161133703,8188597938030890811,6380278943657946928,8018731262714840710,2094774965497464874,2243911772497424039,8976486535603221256,691611207330763247,5329525854515429681,8784257776896600452,6396948933425864597,2787064396642197487,7833630580153761295,1398988670964671178,7004738063813126436,4054623979808955311,3095475382031106535,3547550162113896591,1679945839898019742,5389329605925898531,5245361055668189876,8767495749214517031,4552878857649290179,8977233724679344337,3742082448221590304,282508958574926035,6847523288030958412,4508889878258946350,7654773770714076544,4528864989711412502,7432499460778940898,4476676545453957609,101018653325885385,533640690031058229,5601028794343454449,1088687218415459403
