C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100
5849614140625384196,55594748172039647,3394360281408252162,2373289408137973416,3590691229002323766,6953348915438278815,3665887398721788099,4581135484371016074,3690860430238294248,7207360833206626238,4433154773306087691,4770871769714691334,2544883198800882220,4338962020119642154,8489541271519790746,522214242140530026,5564407637595191863,1075102644471345347,7594276752313336655,388490671551426931,2344010470022603648,6612965200180379162,4088709016714016650,742652684250858751,919026994832021191,6179777202489761613,5293700817046564444,6196561359999239755,5049915284694374165,3014964784112951635,8093751301117958974,9149156605733193997,4369145411752466530,6055023583583501918,8488666736469813435,8005623920678354472,205533893433591580,5522749213510051208,4675275997678075679,5281397313268711622,4566068418482444721,4059984191233826654,782337887650007249,3927635053086957040,5358109082120633789,4701761417287179398,6135464128986642626,7664307619488609464,3865988090100407708,7738123020961895801,2398745788563461987,7688277816817908299,3193099268341379570,3737239785759062044,1268731071073516663,2369016769323154675,7119091985249038960,3759378931906797527,459832499528881140,2963066406016944029,8885629252775205656,8757356150397022517,2799641542586527213,1074242552417167126,7255631535307443344,7513267675656260055,4997319425887352721,3825601008301772414,2098068093898186351,7519251905252864996,8641307919280329116,8589803338470288137,6868267338739521083,8550106328734289713,2097233644965930727,696415446712148220,8310410961081185667,7579251237067367328,5671686728365718483,3710502206134435591,1245576642317441188,2621013464046065869,1255610527960845891,2709963013029849814,3388118300203525256,8461462424963043925,8685188288893551575,1439034612836346115,1324975509863436415,7769744285966054845,5310488336709233339,3453503485724848591,8849101488916883910,8047314766969007948,3582645792756348875,6563434132071667316,6772192947105830448,3812055546641486884,2343921356430045035,2585835176961510392
8543674928307041897,4894242367753424027,7727916907043441060,1821430219587908161,8639387046506999580,1976880131590257963,492446316100014340,4509192147793312079,491618551757195093,8509402868802337204,201363671748465140,1505773409906581320,1215079909285330658,6857042830131655424,1322064235075297312,5221075550106455854,6837907944857422571,6288360580814283116,7860119374078926753,8092112300636891802,6846338576916377115,2821599005996233752,2057879660586472594,2624108093090650749,2683063449577309311,7689484760055988593,3907009887495817136,5964966930241198752,5406151870468005382,9222171275533969339,4124767702254766983,4071436257188087958,8880762838557693480,6651334053074990045,8721996266626504199,1929847759709028689,3607762358032432230,660920689023815495,3416771982910353488,6653875030158903388,2838410257034713128,4186941824311110544,4184844118739646502,7838205018666080425,4435767935907599122,7610975757128697031,7243857651432747897,7239742753775771299,7764803568554441882,1834084197662928344,3042115963919415557,4471265758521004034,5881047292949338240,1187070226168840823,3791813005984053900,8811814128033324591,1698935809369194914,9036639409403309796,4137258378212766922,4823104402705585529,1561051232638853636,2157752984480803564,7891917225698329413,5167708331894388432,467598088647681656,1978976164877399569,1274460993917077394,2836792754402272494,6614928465457127544,2231798213976727073,1155912518107925332,1679728561296483538,1988629320376996181,8122648107228083218,5984768307306009549,1656378377618940516,7372662828126258871,5477073332998322381,8479872901872146033,8757795655852663218,1846671753625438584,5484771205010047388,597170124092269428,5477849156578772155,6463540714962151686,4297310620152048761,1657846561477609386,858856309050630532,1332574944791004912,4054430901162421812,264182191755143021,8537927211177937762,6705797628748433094,1096183370954869824,6235362871674784243,7169704447752347490,3398603894125743520,6200950795597664693,3534593276650836677,781359307883264214
2661008554034568023,7777263004815341002,6494683354399145629,5007954692414059641,7554335142486757610,2862157520273642621,3862476623459297042,4061922611735344723,1595302669189366438,6761622526239848531,4707857826496423186,2763215639889973335,6377085198551014718,3266631824092525536,8366284599770754486,7491881575290526716,8159046615500897167,9108245977743225123,8119973719062530181,434485715838213306,8015079232205577121,4110479868414410887,307341136691488125,8105258461193745321,1166093110782590495,3887397902612983075,108510712729873822,2747122211147591649,1267607405586934923,4713722629034770435,4507766918533832274,5876135762134251127,9087416793540989830,824662529180756461,706916444004283259,1240082961766326438,2849144321595943883,3579755939588041735,1832332991097887972,399616385951237270,1115227668675054373,1490428881242486691,8679643621511304944,7979053310803455119,1629937184632904354,1917350233619081138,1347580279562778278,1176643854035251073,3665867760606406049,8933617009220965177,8098944255477286572,4499679016815389062,5458373687573146403,8484128734448269674,5896316413020437071,5830654783325703479,7714364184366126911,2101006947944457158,6059097062764476775,7019850546738269796,823093108382923315,3555644391431466692,9015987343951251671,5718437583230924260,316905519849978752,7491504895294677518,1917815749346513785,7451386890784188682,3759860924500883255,9185072196707089796,851446722879087207,151104137791553823,7918371545213265488,6285451999555286519,7282673399319599392,1190393475689605048,2557090007212767565,947033288635287977,281000155504043347,4945670859623239122,4474884649989615126,8038492242168559404,8680006834620233968,1341679187345743297,6901496385670706098,1410911530461914986,1517731269469213014,3760564240948908301,2736202674767907607,8444051491056583370,8644172981929399496,146646921684634261,4478594082883837127,7034309377273919458,5177977599571661203,4594643313256451705,6730827801354463958,7621590208239170482,2149580000356036955,5061848683588719586
3842324951332391472,7806854040958508631,1456674541714472514,180220647130745483,5043317294269694540,3789287165700431439,4331908207364584001,4851387519344328644,7925327847651939301,687067238948155959,3313287697965215077,2057655075641224032,1792860139556716345,8927879500801252697,4615574111352033191,1220342400507684562,6308913321951611519,3371105081463383922,8540461091682634152,2861470895631510419,6837844263224943930,7239671216119108453,879181669635635717,6821461935557920508,2168965107726625301,6942150825330579035,3385731103268350680,6022271921263448301,874895272738471605,4223106126384173030,1962687135986344693,4145182011151343393,5757714421968374680,1878541999794707308,4411677658499875684,4023455083584189683,1626613842148505504,3840346827876556047,4508536134350867045,3358493847635940295,2092827437458521642,4325840441340254847,7666728858583067161,489586654757793552,8580467645842754886,8941655356399329686,5339330064936650700,8754845504345528435,4177881740545220117,5244046646262045348,8532743145157801279,6343416914257718052,4495231389107344632,8535806282742408785,7147814338497708957,149834491316652232,5521401991295552754,6656121372530744730,3425054644413638601,1191413040387432307,5518972767903091980,1740545539919444117,4091340122133357996,8358664935229588122,8850442133966673602,3548456748224340896,4282984350518578950,323242005611536926,6998043109112333543,8046708618640863764,5364014903686233953,5782836807291518693,4951147337084182166,1071591059340518429,3885029352929403384,7064000251979834748,5981151599512998230,7261667885390587835,5523088011771963963,8802132243992390949,3181399717515536579,1618225274801152173,8932027745350432232,3989210496260622786,4891096679336224118,9138553882306067877,6175009630283107731,2279704793333928700,8831794192239605980,9186662376097125524,3028963580187865136,1634494952120436698,7741528036631981913,6861106076934265751,778737088127781251,3322468396042969132,8433540522410565974,17932702481191810,7746760038826086818,2106786579939151369
4765733221991371264,2265134597930676461,5762235786077694073,3142389483710712262,8067774994089044537,5434402430709800781,246769639650064941,3239115306999957384,672972953408443337,8833235615771597885,4713536740408938864,2888815888220937594,7063685887319418843,6351900732754128446,7666813352572321322,6592541115113874761,2746652120668292341,5958938393882447246,4026800706165347319,8282503474332783496,2196507192801722980,700272162179163007,72565596387342466,9008560168485548843,5214742248507144120,5368399631263777553,5529741022596849472,974032395644945296,2977406326290851705,6880908885639475070,2251981469291333055,4009008787077660488,6891697160877107714,3822260723030596929,6487678716278830364,7142090194382573116,8649070587229606290,8298637120521591840,6807819222307740221,8909676937922261019,1301766311297933231,6401026973628711266,5244706439073068219,1270557765900344821,4775312574944879997,1830130350347019545,8543891107619545011,4657673406074351324,1058290593004153068,5481092202035186554,271444869654761830,4111324366498746101,4351488787565004257,2856553794107716129,1676947138046216250,3948338935168370632,7659143319336719326,3308243142420623697,1618836855776555913,6315454147015038001,6538407006333176992,7773122270271638317,7996560340243746848,2407760047867900957,5872606177894887190,1531141971309668455,2457811913680816627,8695565185086156584,359983934395964354,2314372228559996337,7429083234533403362,1438285213076978769,5546990196284294023,1312534681826544976,5208983185531119321,1912908473369199452,8477002344382664037,3932423756231694587,8453010712268075825,2461780071330103845,6867187838555233390,8012828455752136982,3550260285992304682,8623817198551163336,8121404968971049732,3201109614681264405,1055503459797272152,2248143421382087444,3928601885819563224,2084025625995673379,5823963399896028336,9024226660417191047,480880655236793895,829500542203413186,2734234168890925441,8926521247489390290,1046529103715935909,328326345733177423,4025723370982912426,4775077603688482350
6788765527974265126,6162337630146159213,7254678242692876452,7027953625631600542,8646973530517873146,202655583457395642,562558898328559590,56753779903047061,8345673448785541133,4976176518809966054,3665708281119305462,1823123486243047631,3267401479189315224,7043775572822712636,1633706740633883168,6890193526548772178,94401916918811099,3113076496489707862,4210108579457908041,1956819550481245157,1293545567639204509,182956741222450513,2109433994716531105,7389070337307150275,5139014236970899272,7382557429829895606,1316335531321596609,229636098950311411,4803212511932445002,7022747992324552217,3397289597531696660,1503665572506811994,7478050182234276386,8872368585987511930,6143445031130970305,5205877629057277719,6663298163013814807,980280394091440255,3928543268504501396,5844326337911441357,3815929293051275797,5761919377230982951,5527829625584063306,8263587115424099351,8451877936157866229,8595658075459081315,6735438249369560031,6566761703063904255,7575975730031704239,1425060623779531672,5549506301236306515,8583971855995018992,5665878682494038140,4312174395795756733,8976540701226633307,3896851283232431040,1609829409134161887,6573327312311902998,1185062111515483684,8931204033733095264,7906862895267306851,8228877351767884972,2114150280596730126,5457252830613590859,748334269098759270,5791350060013706946,9042337539867573941,5458981724674750016,2559529383251527490,7477945335874233193,2485910810384212020,5945462788358324306,4389814762077174315,8463009248256439413,6575412541857417878,7706921592106602142,7626213670314828392,12551168268226247,8145268678087358236,1298298858692597341,925687938853259466,4727028038727626500,6523464313516168816,1929816151597825209,3818559129006182643,1866681088381091827,2425038313804401799,8012309710614219088,8671780277011284475,7999007522261332903,4561448074621092597,6866515268053911594,816919947813246486,5600264869466694837,3960373761397203101,4148288868922247329,1871646397690481655,3928209158187388897,7994901339467590159,1025489634072285937
2886305073890526150,2588669563682558146,8308343793916540320,7084865018482359429,2684785266140238197,200616428285276106,5348845270680949805,4465296465900913763,8286418786813031937,4237974088580530312,4441517598696259191,2420246121668923269,6491061088476704679,2556764015790197682,6630795431608289167,8173017095797886467,9086768634397379176,8214018808869006826,2860832890972508954,297797669342281229,5014617277993809384,1822850289272800278,4283214513407534313,1364849032582595069,8335163272026230066,2647107270743588321,2197080759566694865,5747985084660206298,3768724241501751269,5096719318232995694,4830540484949943845,9095989928248981529,7923415131383646514,8066144501888760602,9039406421985874900,6820587870509397187,556923604260544076,3888962493205667441,5525730692307126695,3473889461580459184,6565798786563884303,1470002948606017512,7861719429319020021,5024034703765949015,1273512696048943234,6846859623470801189,5941687964271140915,1345285740777202897,2250958598119486493,1462309614185241051,693154478158280999,8027833163679554207,8380712977889320412,6858265162149572516,383604535133651119,219182482458513423,4212028712229019748,8206670746224654183,6781038909676346800,490449281252661827,8836206879192552933,2317095830603175828,5704570438585558486,5057636363554253257,4589434708119024894,3266477911068423129,8600995003000315629,4563031694264642353,4150889968296727004,5874504226256979027,4641837881996034046,5361698069551530358,8669954966209821888,5269937807324670702,7821423157504120001,8480700894330668440,5538800613338706097,4479871866329021461,6374905361351754138,8689027113703162989,4059165556084700976,1282055272145802036,3585628986729442270,2499950019385220008,7474353516495376144,2003334336266497814,2825935334225770673,2886285612641323257,192511915771989598,2749952204707392445,7788715165221181444,507544362394093511,2229304804032083571,2030172378288268841,3150449690093440000,1258071434465062433,5765991463431858792,1679462993397258559,3186797822872668165,7531562836830068406
1993435428592814813,471299974148309540,5304448278692862763,1486329956284477869,2984811790687759802,2623850490702216613,1532436169181921095,1149406546179177817,6872286243420612237,3865743822148401051,8294814482752562880,2812672464045873741,7784012214887952579,612408546004951231,744935203537870446,7486457233571276277,3422450718318341381,2023345140444186059,6598725891984054844,2663113491949181756,2671339275843546142,7944273705454253064,1908114815846989500,5529115140352858371,6633781141172912447,1991530564850052935,8973972418500368881,6367596141647918164,3182398386946754797,7048566097961412497,3847869060849374926,3743347936024135245,448860094510159009,3273037585903594216,1282748156228755665,1989497669300327847,5330638932701196822,2840795922196217202,5318796663731185751,5113206420336772802,481994395641062938,6217881624170348845,6878596585454558867,895036589394660644,4655359280097114731,3263831985361523550,6096709586823436099,2036275343945758380,9014843249879279859,8237570912156032065,287126133886358129,388288066134800121,6370633090856017483,5594695244043680136,2151434549528223277,6025265178799551374,332234497852295528,2192197367872508770,3558942477939908393,1997413987608538622,5407463690630704341,8144439221662311336,5333547738176121370,8642177499046629708,5720620667765156626,8366594178862876216,4520199921681143811,8024716235679862122,385590161774588403,10038189561902489,4754255994527069825,8875240614643780733,9111214279102178178,4535006377567475323,1653668751107634658,3793462415132053403,5595239459206927671,8364425583972399074,738974716158975736,1310741395115346983,6357739246568796643,725378869505622697,2042582216904349740,113494218171272282,1669726688626288341,4270190230210126132,4261509225052494853,1911905818756893114,8284857031797585287,6674500717866490904,6662540641734400104,4297926914244702311,8196355085241916296,7188326213371136986,2964674575684227324,8691990912442412381,722873466968108854,516629792735932555,7189847282347232833,3483846349653010356
7969396652107153533,1861783382341837951,7370792788943578871,1010959281227543980,6277986966664971446,977928619931745495,1317115437824406747,1580003461118049610,7682064039133566465,4108508153776541603,1846338339039101743,2943407766116693183,2927204895523597745,5325659360206920842,6270194852736492465,6833286167591762008,8534020709641916870,6414034843255960993,7568095328368535978,5881510883676861839,1890561766291675460,6935268433979199233,2649229415743056150,4870080940591253360,4400595305637082148,3374412973736008501,3534811515506459360,4605994626320224538,2226869035470735949,1541499125937886944,8142619530356044554,5489379897359365585,1857732438792969776,9072690535556683794,3600035682621657727,4716705459488112506,7413007278061862348,2545664114498641257,1780123123894233537,2649908435316124409,2138079814635466211,6105515857363507662,648424354313286200,3102965533594179640,237061303890610299,4884332280508712375,7920257379258610949,7152921130560766837,8988411735326555082,1676819201525158273,4327341309529741484,6052314771395508482,6948481786671228178,8437642621092438451,5341202520243273360,5357200734209322375,2461974737647478968,4512053730751410456,8830705534298931689,7000187255527092408,2425699849609343643,4152172228680859851,9052579744681978431,6789464932864733752,1726526987453847525,4866276572715131679,6884539463426303362,6694729785512312826,619710220581172257,8788127261020203502,3797679641808008793,1947169113723756624,3141531497162067593,2727668013550282109,6275057080090655223,2985707585837483239,8796808081154564401,8481740350971738142,7336737793825512404,6986256108060337913,1528109108557184466,7223566250873961317,478844212984323082,6230209453682867343,5690963705131187162,512795440014668048,8687708065450535757,2094294029881563070,9189686758793874054,8841658369335256179,7750525644163521310,845362813389136611,7192870333131436843,2173205036672445626,3553508276588235436,2212145494076752024,102682077249220122,6985113582935988347,7930234788661906906,1606941119947221826
6586210281963259299,7377431457232158603,2660992404133793865,6893837570095796318,6356802518146288354,2300855207924055845,4875301666657924816,8101727707762333002,1803349822307199733,3565629662980900698,3384164280132565707,5850611014704192946,5862308451609220917,3189627216635691259,8315876385293157334,2423577582346098657,8214628875789027722,6239551784359163246,1970807733184055503,8794232230496491534,7593335839749784898,7314508299834679313,5465778592145573718,4889432519837446731,3624509587889394590,8946003688209175272,6152339932994624396,8544041841785386285,64192892483631994,6882440492884233598,6530488374726879209,6852427460710508155,6734936363860217858,5936288400337000035,1911711946623860508,926487848677471754,280772851423318305,283010802729367437,857344925028753474,5049576670529301049,4117550380269760373,3154107390223629843,5768467485516619646,7399946570360038942,1747784819080174406,186695233822877988,5684374105023898492,29633899048635362,4708577300907948102,1876840720712750935,1785458854980073811,7175309950946372942,1092272094828375098,4257735979253508308,6878099612663215038,5329182727137067199,8474423800890925580,1248798527646897228,3076382598312007537,7337880334125335626,7921481926405252768,5413659211259665552,1339275374751614029,2113677700375063780,828453119651015651,808599478095356649,6780321338020420775,2288762789777755751,4901315971959652814,3786613827726250141,2557863812449741240,648270575824116985,724581208973780663,2238393777187105320,8271972047261357049,3924050473922200719,3970403545505889880,4094025365278968379,2042228829597261993,1408949373061903156,8156055646117004027,6522790345916026339,6959504647298936091,8500128344354322203,8491746282548617535,1043931411804159524,7610245966687015523,8899438953870461476,8305292436950455562,2025954790794416680,5564279582479730716,3064840798663019228,6362149136649965316,3112371754404822451,8585041910312944363,2443099826223641200,5577638985692576914,276453302072471464,2294876924135968111,9147285274126740658
2617634269503235843,5265098474366322908,2812285061229974241,6146834250811598990,1702431571890109484,8924395701598834803,1792595776625909846,9103004776143621984,3080843436901953444,8319950373773773658,8427367687104155027,7043650932409385779,5655096172907105477,6526691167040658674,8627981540284971611,5109662674670899883,3601662190591073383,1228089370203271725,2587958301919171019,3322189290590207069,2396272061695343702,4780921362604673040,2953841971562387642,6097287016668192917,1390190965794240386,3812781746501593041,2744956491880829409,9121236521437450362,5254652638443261502,9207959041118100632,5230633183063131575,2677211416534619460,8397103666988937755,6311588955368676178,8795053780047310031,9207746181606680757,3733097122065017261,5131398763224362317,7757079621691965973,3822465927341199058,8345650526881428000,2152264430672602216,1307377157662331030,1447970256960226555,7534938860330541740,3404170650100860223,2567168066974765610,1115035805534037417,3366781069444306271,7801944683981725600,3687624788958057773,9077614272819382842,2923920195145550796,2254632179254737138,9170144958706897568,3672685504120673388,4089112829340120745,4227248441827956683,8614142708618364026,2515328738158309070,7248456581944529014,1355393269787738131,761549961494688005,1752340636854673971,8863572541402159551,6777992111380054740,6051349898414203912,4621092199528208759,8237156272780143355,7848644289181129235,4341148008574285399,2746898357267116935,1120561254815277993,7823591391787648678,6645968247288671727,3176677457140060940,3554253301355720919,8391649761843352827,9157098195260490054,6627453921426306581,8542186479383875914,8955656956960572263,4581760806128457635,3998731416490476737,1098315686310567779,8375933563129381334,5614474892920860331,5356414246863725452,6400094893051901250,336606039444198646,2665408123862191052,7381374890257025136,1628368906578902663,7611972514129582027,8318518790270708072,7446866274846702599,5165724325480037962,9180681152534394198,7880217770272935374,4273567526358254260
8142907929221051318,582977814679841542,7568794967804910684,1251369143812800973,5568243833905325691,5154960051349573745,568915844270989055,3752365533791985075,3950625151682625043,5498795277646211761,55719905912388181,3063058466854401756,8580288240928217375,4724272796274323615,8265103137689596539,4708417255258020323,2794289252910071811,7120738131200203899,7041699092110700864,7229541353981803889,645486981412435776,6517149878203567445,4998851868303983604,1744383875768688431,4653977861933279392,6691688039754899195,5560342893442744489,9222689492212892643,8648951734826918835,7533955643310584437,2041984165686316943,8059573063614467545,3602518630409422980,6660582290286407250,1589186225723354030,3606231316858983479,7426133655659313727,228724137701020644,5436020919109092081,1831827102093497942,5287348148269589819,1919655920740869526,1326207788474244412,6056284674744757651,2577530891718409350,5432398965740909185,3296792558694022129,2724732958480975189,128292340501801645,234785766249493299,957419032954787296,7121783751892747978,531187147215200790,7028136022184303930,4924425975359341228,2972637850901636964,8146436372211142624,7056238265616422444,1832424536191112806,2402329166449096346,3530445551022714801,6178950778621980585,7402689083626976439,2283237553997108811,6506581828972021581,5842201878847460945,2210524528147895054,7976693467750952125,6733292017317377739,7525575515799535924,7708502070125038381,1611230129999087153,4130278584184586967,7868477321774454204,7887798646414698940,6208914460647659784,6014586311428333756,3528854001361172849,5410527294292036933,5632269351454748560,5951915978023190711,9170214226582848411,207548156272870101,8506897572568155407,7828932502710220953,3661650690487761800,2790130719840409893,5131508540880321680,7450662152103483090,6880918050681772979,360444358695254105,6814550183129409846,3620178887418471547,6764189970779274359,2473067261211305304,2375394188373703106,8630770216858555963,1879545712407345153,9006074020072093269,663955182339799785
4163177321922814435,7237896316864828011,2484488692864392419,810657614909143986,5294437007215852650,1614635061511082941,8030085165832143561,6633881254549090777,5393564822003038572,7039379125043467874,457882355560605956,3061866498794356426,9209499490823775163,2476375491698404952,5320939720403931936,6767680461746413906,5663739971971929036,8573012717932729312,4898470017123465449,7573428629645326045,2534195033906460880,6469247497139641330,2877121771266077038,7949065037618118793,829904777208478458,6981815398248753869,4042904220026695036,8876025906213695838,5061682040970446034,8317602995683088566,7301369637095976961,6202041365784159162,3944270178120617066,4722965575062404458,9008220189937535949,4771258785990075823,2070635020333491956,3673615284623927072,84166637687814947,4501463971350049109,7862735033333177289,1146980600785395245,2674215257072552946,7479961905852810415,1498904025459420002,5444334238813201596,2812714525381374307,8541570617727352910,7193318284137400309,4658467902411375836,6402066257115480867,4704699719449361392,8539006797598195867,3665477204656046243,2220812774361322241,731899861490159852,1568529864776025674,8341746916573891401,6085099030430332212,4609067971512041952,4141617913137678442,5578870684581235511,9164132401046976090,5212148416551265291,4442991687957698114,8963384007001853204,5159336142464146529,146790674275661128,134836396378803308,9184963726213961745,5488201842083343529,416569356145185455,5712499432463071334,5946853365364789960,4088544742444955495,8099174827813835643,7706483658293187640,7114063325847649253,5618982744545295641,5442922657670256413,298171817213711424,3684889886425506210,2405189975897192754,2787946402071224479,455799973197724697,6047039549024615520,4656741788083359788,6021872735662359287,8332765346136410883,7287093717123609728,2720462304485772233,1797148313832011961,9062912613268979685,6763078709324963817,6759217479440677984,8766162380857859313,8583676559666522469,4644455320991010678,6780559776361484206,1612078005650970402
8383603694537842261,7332576973758300158,4711376852386878975,966915998037534619,1453112968608063935,8009545151978495180,4770810721033954174,7147046415854891014,4469520039393081612,5960523256902200704,7589778166979458634,5398847966387943799,6511687790335876362,1928686955719319580,3096445905387945455,5043086316103374553,7625940499810386456,1566779976954119215,2012726921483516687,4895477814710266829,5776867564633003012,9027311650461386601,6803995230618705803,937696010076230365,7770798691829258828,6083361117099279412,2778769777631877372,4122996870122300154,1302754536882491037,4257644256999980413,2903042128374424871,2013517766200683151,3449442927094672208,6553792094581785864,5554022188175327929,8737956189325036939,5059594875098532353,2300654127038593939,5745300801756269786,6130187137244346215,7315304077866376124,9109776681266208816,8043201376726229108,6940382073689639097,7661377776301300962,7648608287203462712,4333409031697407783,4142722160331219230,3683119231083258454,2457139703275410553,5847816886555992517,5203866245209692000,4532000312901128051,3897939986646279425,2591467275846418623,3676682709893889672,4965086017839622234,3515516895014575219,7064863597363409376,2386272136450976825,5504066571449297382,2058041486698991795,4494666409529132042,1846888280457338522,3224466262025646881,1267306611941893418,7395192686692928515,7051680928888941630,3726674428711903654,4784576681444627839,4172376673701526430,5997412276309298585,1434600431075327079,325526068321403734,3134490412532886422,8638848379939233727,6168705831177448838,7710639818509470265,8322821669006555663,1152628561345839482,3631521248781282084,952374976424913149,5974960262106224530,454458310651726739,1202870543488917095,4266935888865505082,7868273958193808977,5196128713544692785,3437370298671621395,5912519055642524967,5500619782862970062,3559609106886838830,1673115403227827396,4594055840395331542,3192213424741862908,1195736165493285739,5017764285511743660,1421000648651174165,464911122345929499,2034144381063939628
3242720303707279895,4496262238548866952,4828780833835317243,2128948630097216069,8463377445500575554,7192825277109974025,3451025780779840925,5045657222850007295,2094633279285737819,4828359788595084492,6896387556127385778,4913582830141910564,516716452011739140,4920747222659441160,7336727914613863134,1847573267005077853,1590833531161949476,6661018207508302575,5814645436934138375,1274798375081681943,4944044490039480540,2073721887641196604,1470584441592380490,1876081158819986507,1459859708602047106,2395695368232528609,4337133552646255432,4242803486958968316,3506964679411456678,7488934573368446729,1117498826927921595,3957447979977406830,1556203343685011628,7273518634296097201,4930066041256772598,2938112099247277524,120916219249554687,109988990573190229,6214763234860840905,5801629862008789770,1500332779010413686,3196868075785641821,8686083195102679808,853398863040303348,4560642505413082340,1016172030422504551,6944981935967662922,64290908148027073,5050795365122762753,8832745693644875742,3587357163117068691,6414050957415305648,7841769934295234313,6030670275085355718,436134426933299267,63913959748086079,1228963969244092558,7364648407376577840,6707469321935000355,8652116741018677184,4867531781971038265,1711268784367758855,2251836711265706570,58056098924768065,1725833672594983928,1858774876022301182,1132416049671578980,3686690658893593132,5158951523599373053,2582676494564897716,6492672910520981131,3439687001957082534,8577084927854786181,6221760452525889420,4157558476713824286,231521292103076589,250119647150406762,9047925027100541457,5501662442084429059,801724091496203411,6017781737822873035,1487802886138418936,492272534178507963,1223713048644928912,6762158429424164906,1747790719743489355,472902710524084999,3025450271375278217,6634982317968024027,2041769115529651978,5367892004745853389,7617872437152808474,4559800598648121473,1326767263987216753,4533608946819010776,2321850025036931507,7277661135736220354,8418459786603423165,947164770377735166,3350583983005211310
9022407331920404189,1778007311164984262,1981434859517574113,511628941798876440,8980507668805110801,7359620755055336922,1796324131356916156,3394603101658480832,1355560963413082050,1121975062409307925,2701894954374229027,8371997327566746265,716211377930353308,8909724098363863098,8477509695514473643,2052823721438553714,3963810477562831999,6867600559218893738,2202201733409214107,595093156489874545,376297106839960788,8934279492848174335,6635686546789897696,6296246499527730009,5101680026933892518,6084398965700684098,4956026971480146272,8706002083478672383,5492316399991350755,685340906322440255,6423658966832767889,7294313085290030159,3336950875073849228,8510127559134724537,6694661190876413878,468756285169447643,5563574190763848406,476486271054034207,4717048160470813406,3560040955432358247,5528461646919270401,7678502382142585834,8082457916239294124,1522526767787303964,8509272525130206698,1803206029481577429,3374102224722524442,6083076481179982305,415088628747676033,8170092290487263028,4380342094460442020,7365859096307455864,5101658117750273875,2999570345925477870,8818215125971654640,1726501499062784584,9165566603959772653,8554281736015985491,3446135223693364945,3458579564411069306,6879565400314030756,8161522139365538626,8816539815832430617,1190598524365943135,7850360370825717442,2742725496727102627,844736004046852912,3144773694709703948,5953189631502523782,8382462933484004730,6368538788739905091,2349816251921130157,2353509245713019457,8739384789240833003,7515457841051040344,2562442793436501498,5472091723771689953,3094721049892216050,2484823891151297502,442827539883154004,7890182741267846693,6951798560889256612,1274735758770606976,4030520668887450451,1743982186450853009,3826412902487328752,9203660292208489078,912910553373132930,6655843801375368862,3848254299355060266,4975089089025919706,963055112335676255,2747715830287185953,4678207319956646371,7037034138024033151,8762872246234372795,6081927940076316912,1178230213387285848,6946378128511930157,1374002806516673998
5796565689622569741,8510444943921410202,56320651840468565,8537563814675048480,209462665329562594,5367866998575489855,8444360739714121514,4790882180239075353,5080004205586826899,7000914713168361102,4031154499105884243,8095967770361014458,8705120308858236283,185488103585616915,383665324539761444,439853923187206288,4475776111780824302,6935805389400162354,9005045845983545740,433248423735131045,2583728350419689294,6841722715535105441,453440247154555413,5163539466043116536,3670845596779200575,5446894884452445568,8736830036327294832,4417812037848561978,2881753900522389080,1435507787294298753,6097854194131159339,7906961494659231830,2515412106248888052,1886502907079130186,7590881875840848820,306360068570761202,9178994570174324221,1746783272917059176,5519796782170418410,1314483253033253480,1665397851101756456,7413973460843829368,4712341848489795904,3797173968310562045,4790689743134740284,631020882171813535,5085757957537915939,2483325928111057613,9186741221416535945,6618285492559780559,8610503161481289806,6426369538752122429,33362446320787295,6349419233549652286,585710027405570942,5241453126835146592,2738853704270218086,5954752679338621309,432344033307735202,4751147897892347139,342901926261290705,8452117381811029743,222973942541267743,8009178226326122499,8339808491086553210,6148179170400171075,85583733291840488,6077898272713199354,8341458009016895279,2739606159615214549,8499914763326500696,5657329011548856839,8254772081701394225,2662799737789793108,273594239776604108,4395896404489898602,202595175671562880,2749901950350030694,8431504016585529888,8596106785557641181,3252726715169892812,324655477184098447,4560374236620656575,3335070342462061175,307948246662597700,8645126578776719871,1170532356946828746,977704592893226473,8686269222183195076,5860507285802637091,8014193287093176693,759609875598390574,8657394198493151181,1534507196356229939,4136857516270082262,5496926913557720887,6004169561798770373,2035487691876932412,6419043976869248928,750168283536950870
