C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100
1092311163532840508,2578815074449085680,2299645282113885552,1870900131268730130,5799601605461092705,6156122993770941761,7070462556760602388,7739570579587391063,7265416142706499733,4856869453903994712,6539111827038884945,1796382544198416588,4191679858080032243,4838033479720656638,7569544768629937730,6247658840078371123,9196873831658091276,7251605958847002992,2480443090940447827,2412194874175389162,5091020533366358734,3944252811977006002,5983276028790230075,2193022819791014601,1141287915798114476,6954399558015372802,1611127616086453162,9052255914320126900,32951431921771371,4384667095659981952,604358711126679744,8529236031748961778,8208575652966650016,2508515350296541453,8382167934193254362,2747527858423446607,2887346404283713429,6331136958939379116,9160316916825213957,6909144969224912339,6407874185590273684,407322307596558678,4382131456710906006,1287937691336327668,4718115944832779331,1865996408798636331,7216189621231083892,4449623065802775414,3094573458075477751,3424171400702977065,7449408234548987589,2376637167987130119,8214299850511642866,7499320691889224692,6942573598371954977,2990354217528280046,4698973275268353755,4667220661887264601,7279721731337254458,1365217161397121058,15594447969418939,592385746241510832,726857672429830664,1272763464003657354,3932938807240927108,2240860875799958314,6684671303735002550,4494853173003845724,8305806990717973534,6026030661533766456,2117857167732410971,7359206521037299398,8645573563146648454,346821671885690856,1559904722822983801,959593168763954377,5782825355070904148,7149564003780282134,7261711425316788286,4285790850945799483,12210301398171634,1712900413243603570,2129057811867894346,4301524892659133330,360891321029198978,4453866121040432367,5699061199368583834,9214559026278067081,3280795822333473030,6641504306036985075,5251224087363496778,1539192243936451154,5813674494861274453,8594936213611541331,5172320346885060264,8363430672325207849,1469584030488226856,4359597259798030242,9012308971766864336,8055483417256060138
2633538464206208844,5802590629796148879,4901432637053462321,7168373562264022483,1909535244809845796,1767618624918659031,47221762028768095,1420594897196603437,2427390197312693175,1749348198609503181,8197990983000865561,4101250140817818931,3438300348544657224,5697716232487118224,3169809578195249235,8772101679150049732,2927610943157875412,8905780488628450725,4801688698764623254,3246903910489675180,3302563490886865899,5167459703543805090,5048837253689969368,5333938272134598320,7771581942482915852,7263131390298641172,6165316771519400055,1351832254892590580,4100624523693186962,5786036260586728664,2986075048249970524,767065394661724535,3469742562796699983,2964379165423328196,5445354993786168855,8015968687146772976,88973650488484701,1764545479101325249,5551973067660197825,1616547308209039698,2927546414173331172,9113374319933873609,256994426082697283,4098387755948943227,2873101027505645811,963620118775804603,617330141014790534,5843881276203428319,3649840489936608219,3131127508747857524,3126931015522672726,602149854987984389,3225104334808111992,7018602814679618900,1826038441550882611,6753881501367787909,8213862701280252797,5092061238067911753,5992897066496195321,4156818493300546058,4967226869645393305,8967864734319889578,3579848982537928602,6384755588733671612,9149551404269690563,8436324174909993393,8685583760262571286,1693791775190445774,762341034964650122,7752128165000728371,6490943956720036920,9097633021873199007,705160590768785209,8542234380902995593,581798818995040348,7667390210547256255,4524293283189344142,1864956127051653210,5477241843428611721,3669558799866634421,459541922811474473,1875459403822102268,4141225371889539076,2167318842592689097,7136231600752968120,3517873171675650786,5992372037473752321,412698493595530321,3678491348779211916,3419920549867627656,8358730182900718360,8811856796187881838,3565940826941051269,3995011103847331447,7194256694453396621,1107345542736356982,2624556996672868639,3123237670523736326,4407894058082966009,4588042870525077507
2903755120292755523,3228119728294078566,6724670398073019316,6821776369215660858,929530510190882811,2377282067527479217,6079637243820363350,3040118230598256010,6054715946235520560,6593357387914888805,3443524602754902771,3211370873571763706,898988591531106187,8828179389615980539,4152237019509427292,953274891892659719,2173090917225783673,3111563755777030013,8840942625755694122,1645906837997227113,2912189451093119145,911311613801427751,7890936646815952539,7347159467184792957,3951393793558621074,2937909316119578068,3801613874194350790,4734077924726241094,598134612864262485,7743194567547489105,1986355946873616875,2170905080969677597,908857583802040120,7674257358268583354,5748606795569946063,7099200172641141230,142118459630445535,7566357326254635166,2882878573497667606,1151029754019101450,2371993657231705349,2737932703156306155,82369202213629160,9105444567995688547,478144837253600923,2287064722106818913,6791054734734590775,434187637400266916,6333067372470024213,5045878836874811555,4559910142436157593,774608889535510087,8721648550938825517,6124163872159675688,4897372428113375015,2254607694832283572,6248956406816090392,6727221897266850982,5874020044314925317,3787286119551578702,56224891333607143,4013369435779049759,1722258259411622380,4412387745847858924,8873885006217158297,9218712619699354633,306445719361088389,2214218454174855551,585995313293327138,4330443822007855086,6167872988596595079,3654471193261978607,8883531144467730604,3234954952659924575,3714395279447046008,4263885166022720960,9195664129543122206,1638718063781820360,8660619039108487073,8083371340816061519,768054952587848751,8526162654527040364,7954157427531862535,5775300506693740052,5273814959125455791,6731562996001232394,6770873484369907056,8181535408566482931,3551887743573699436,6846470338209899404,2503554624807324586,5765570273398965487,2964955662743860204,5875558829829569819,4616845324047174577,7930868560856855547,3499224176995571393,6056188434357483495,5126210547275753626,2107624730404102262
5194366393459589492,7359287422980186890,7619266920320619474,4116821944643895959,6214101131755059327,8804153643659381248,9167367875503887055,417840469057188220,7275678212704560308,5969400319516849152,4376718444133662128,900014084637730130,5382017075980642563,4524072200660340694,8916660873443402454,3792954549664349442,588075549832200100,3448848895846349098,346399734592605016,1117142347423605374,7049943267801678210,4692982511711219917,5497519340239478253,6609399862638736322,2661010223696553892,7475046442461105959,3017581214096963162,1974343471183722271,7466436996220764054,2179646143821082321,7432223350575054684,3059217999643192304,7728324536489672220,2814052945512714811,6400559634289833196,5519586651078529362,8865522718186185847,7233550401968844919,8988329038231045103,7511543023691589918,3421404711351780631,5867369269305211673,8262738715753265686,3126794994848733697,8880575349416740878,7655283276496326465,7416264546116123853,8099928100291754541,1386271739919396504,6554028998451178357,8067187412150703136,4682576471269924299,9017278078555840151,876949776933748628,384592511533147200,2235151453741909647,5773389386506622342,1807974155065510869,1236087983991614254,5234335289358457930,6368251424329680864,1345234954168886652,5132239301014604201,8317645397854432586,3144844695775492925,2877210383538313573,9213815617358677566,287004856863347916,3805034286900173290,3503032116508508859,8444128372529010707,1212308196731714208,1349572760875765933,206697074345361893,280829909647455905,3760520855146207393,1739763084027950227,6863524310814225979,83696491113287414,1064478228343501940,2770394259411750475,5341520810395407678,4182672635056986919,6987934132392248348,2160515773572259433,1583966418733354343,665030223293813185,4279899176727301096,9159486948341582387,7350278104353355275,2647205517743969054,7457810269767096864,2251950195617706417,4852141735706549634,4109595669395583132,8578051217110212279,569751363282553078,7194468060301656452,2570750290457362922,655765388486734437
2683712484267565174,6564212015417093450,6871019156339786799,8384692337537213452,3484413521106508744,3096102790685609713,3432653010365528079,1033526338513553740,9027888139567037240,1117745506152803299,4272372741846718004,7976491647449221801,231944937110113826,1713188163201324117,7359444939019079534,6891754258691262986,8477336159213147020,5856616354638256953,1307637731308569055,7637625963845097740,2780252504175448415,2577285483838250,8955446916059567344,5053413152529595940,5764908347813485301,3692149401602259632,7788941693766404879,125708656566108011,2596398684694851378,8501641084887666738,7839987305933015841,301182169123411425,9116485407274963212,4159045097879541808,6754050799575646734,3888549376065104857,425232313141827138,2174045475073870170,5274545845753038586,1149275060126513657,5566874902738574003,3476909762539976432,7550506444295573867,6173154840268735421,2011362987162026034,6518487548828647176,234012535719752983,961438906706222939,5970902630965220822,1706163442131190973,1547458296236689879,6254534649776747506,2525474593552465726,7348693691478438469,9110133891345048910,4894382836802628115,142900608947133222,8582119456300722767,4936752374376461459,5877638619413483783,3648049878975585494,5679786149901879789,5267640205084043118,927565706232888971,7092145979835045862,6231477643910602231,214737087473022694,89219626603056131,5785618520267055659,527788111479493049,3353755406442671786,8920476860176187790,6014291086888598638,7739949556969815212,1629882119023390163,7594607870132359039,9037486595213409294,2062794119585455944,307810059424113447,868844077192588124,342057091091787356,3986550333625034002,5951565974521616199,9209668526581737921,255025938603319200,964556042000350107,7510944473326683332,1166822097995522051,7423820989087499889,4455920086323207499,6146186484988254047,5474916686548055021,8546531803385551026,4222835663175763981,8857437504793342767,2099418623844695079,1831320027719925998,3989360283812824059,8984109575980031929,3703692447100381364
7183735723346636830,5046322322294936293,2352070473518898699,8622708336185111412,4558988295259240898,7397570004428486134,5224771253957508559,3031867895797639300,9045976986833300705,4805483962638975708,1861071237167051118,184970861947371916,8934834068228371731,9180591953703635229,1047197479343490817,6018289743488862023,451476371637462578,7793311787154201857,4902055728822717659,6560572144651661885,6947353259691049639,5784152147960568738,8519853673506246295,2981435687855444800,6963586264454219274,4103503731390213700,7438611999049209964,2090579108432297782,2702962810985246403,7302038529793319962,6012479707909067031,4776169661916595830,2652132204760091393,2339773014647353350,329582193275425666,6002861625688826913,954849568303199140,575047545868188317,4251160800902563684,3158470368474419030,6682853225142281982,2626502285280873971,8977806342761578317,7394230487275806040,2332471354088411345,4369111752499592014,5617368368028664307,7088604218098091835,3758232628107366636,1451629773670804755,1478205694665957872,5396012310138610152,5478013130499868860,1658945530353240086,6349178793443111457,2658981855193385655,5417975441455300356,7784507287518117811,5388831158684699679,2175862393469912838,4423781984888856397,4445612736668678972,4056820844616651461,3439211899689068095,5260246168521669275,3005710929787823944,2369533013321190559,4561607142133649162,6643553320355545141,4781934290473512280,7955389454665447273,2469438643359366365,8494329952335062909,1179474475870324138,1966642502254827356,9189042363283535664,4273853999447513808,7108960925723317735,2287941530259600580,7455582535302143521,7821917103092658284,142495748633143152,5075487909303310806,3304116111948289552,555075939081093288,7563602413583061774,7401073269511857391,1297442462601028972,3894211760149266202,4126236465870859487,997227397804117014,8306004691654156383,2127378089238434722,4038259721924497953,5182310222055380188,3906716078800675148,26812017002425805,8904729952569616203,5602950227775423153,6869612922217041686
8263358529817271577,3923705219143944177,4615932691883612892,5154490700489501814,3296141899102780878,8399942721374709914,5914873025405431635,5278279817100439083,9126764445289159014,2049715680735779436,4412246621390703427,4476123488791726625,6518240620435433324,2228027304297506469,3120574046481603208,6053332736458592028,5104449262971182558,7622149919949458930,471117116685709936,4563940771160182596,3075806351193238104,216324597504673382,1758372155202536059,5273228149095275455,7105190209631411880,7163472694438694692,9068125892396032129,8538329477301525150,536153001502513861,3030876135645851860,5077548320119703999,5243470402678247200,6893554707023711861,4538520563874120973,6736056192335528750,8086351506492082389,5422460578310549472,4305667812928467590,552357193254050576,3970666344438512890,2340580134107449294,7469270957396543242,3725875111322700018,1818714585228097955,1547871217503132356,8554547842944471219,2479948092708810813,1912184694342184824,514628598974770452,3218632634175959249,8730092684372012757,748333794794504176,6229821498091640549,1940426826772100836,8602547664212244402,172995328215818221,6875318072251009981,6422881510072807018,7949978263173384562,5697708048526739101,970353535270433068,2871176844143446836,2993089799561130581,8384251483614370059,8718758125016392578,6119956324438808848,623843167627557690,2361121137045487998,5305373333055595025,6372556026166946159,782745651603965513,8626795837253035955,8007009085201526986,4740883190556220364,7796540877917209594,8768016550952148046,4287730182386550671,3197350166956663495,2588964298749534216,7286499399976089580,2102456372876641542,4542613548050589445,640478426706369528,7830747212186339303,3815916491062021971,7024518409955116220,5792492589711624797,1373456376374489739,4718018867697076309,4511537389705835922,5488510425787443356,5514688782746334019,6031943416783615657,2799781161305871063,281583482029673152,4833048736949642183,8933145698302055978,5914037988495293496,8195106383233872589,5362654276738554444
1149239322028591951,4182417613952316587,8109273894291670104,6591732107589720058,8899634493155500776,3141306408817232443,1615921969177598459,4614200551714129264,946425164138209577,3901195977180763085,1128197236085505094,2795524452627406361,8435765419471515940,1177583294952773504,7186114648802346229,1900098463272334702,3264576598054392393,7099647304930395286,4049078655972614048,9102192799031603347,1189188843175154800,375222322449028425,5954698573169297648,2309350776521050495,9009856294139849795,1151699623683694007,8755475073471793425,156980341221421569,6873950425560519396,757868599934740705,4052774408077425580,5005396298186544280,5997081019034070337,5413284662500241379,3319340166917464115,9189025127461689549,2352372510813050749,5134573110084641523,2292257902007744125,5748934117554902377,1738241249462693276,1688393049551947980,2679650440223528796,1382266756999036391,4930891660403323226,3517762919323721120,5509431692034862028,3407110554010978306,778682783113979483,4005219384866765356,2598775427736660272,7785038493115585212,5130979960478938562,6139893561257397882,369336215199027700,1728448218009599871,5383040142594622672,888621198803946643,5507103198814284652,6483587412631034940,120301640504195063,1270400919665091069,3892511232602978339,5346396116263775011,1825668099475889787,1415781030466846619,3267978119471799702,3209373600316123311,2611368544636746630,5800941960054693704,4304870086546196705,5612405384369454191,4940442920360661154,1901674300441453039,190463394007523976,3381216602805992749,7084771304390094456,3830017175195906772,5345023722317094077,5112464206010684662,2214934826751777384,682526802329535123,4383317928906515937,5709846677687320136,2887419483224639612,3183556468351581855,978619336557997702,6481455886272485459,5100860313027364627,4915629651831233915,2085878953712928269,9065577187806250455,6404357461601167539,615033557875701911,2912678290602960595,6740497412569996956,4849672575072188452,142663381620205794,5108548329530785639,6000416175546058636
4252275768620855270,8724261227489648596,3753074390386862462,8676791495116342353,2073387488905778066,8091261837648990318,7930469549071910032,6532047421048900396,5494534983187265037,6325271664998797659,4856585410470409323,64468760979372482,2052112870590437955,8640383279839438527,6062225071315510414,5589914661424030884,1864884843226700605,6683753909617493728,8529693291319547067,2530133094723417039,5152736320579345903,6229316484839042095,6263782732478589841,743441035967917601,7398958949337422001,7955383433190119725,2318251954350976422,1427860216373680962,8384233072505897217,1112339090952588486,4662153504430179633,7275607941198494414,3298530453761547596,2597196365643185087,8208201498139148384,1580849764292751106,6691545753688961229,7448030455600261456,4644235516578680310,2075764474747296215,6088309005585581496,1431539330726511803,4195786834986253850,2934879536948074287,6639228310657515362,5526881736764001736,3515927326072922272,2436356977610352667,7549571472575923502,3329579153848479032,4872900836402591415,196327946319397947,2074128133047921088,5982329442500731267,2829663445033294536,6287760264115436933,2520639516613656623,3575104162440704116,8201321643206463925,7899620251950583745,8271828242738999649,6584731209179605249,5236623270299815035,2133742326435486171,4097249727150163215,722427264572017185,3199203780201985742,7139966590685601908,6343434223420601827,1364142608345244608,1889488554940844371,4577563669619453744,9146740272340405897,247350574745368077,4370900008774707303,1057867440161846333,4407241595410472722,6969763095086307035,5145687694495009092,1993190755420206499,8293612921796202404,1474667143436146363,2083600937624712502,8476159247850543188,2468169929223616620,4804936838307426451,3968177595388714084,7563859630321272520,4842524815426833723,6729778327683655917,5466790979209513412,3605733853748129458,566695772006111023,1218425863044278842,1203173012464702563,215895760191438634,3604726331618324569,1899986842615460995,4735518945574166505,3425705338043513240
7580111777765977566,4335723623027721759,5945284383016639245,7827253689813886928,5400958642410149571,8310829784946596472,5032388782666796006,8881375259651788005,3693131249857389717,5050950010386539679,3648853158747901202,6823569013551860351,6630861287055251994,1651245202403266609,540309015690376086,1742213431933375135,7658360920631916381,6610575047247576145,3877235452504088676,3239257195278168024,6067565644052511893,478075198874881067,260167375453725988,9036588576555814125,1057140383979495007,2755133892496506218,6508380987894708028,7625338438509652268,8369757689650823668,6860549903938093095,6170255611448877863,4308698665539692407,6843527204529181354,6963761824059605356,8085832466583353984,9065453823111380630,5780078545868671209,6806318346501808142,508915108873529718,6957457771749757125,8993258375325201991,8431247727223503373,5211287075657759604,7330370696637295243,4016033189029895706,1081741814657607484,5367218451749119371,2220376693080464193,3571236533029478808,4813538955439275042,7987355089645476299,1050673114173493633,6681234273173301627,6888470744518998898,2006421218755258543,5275121865901919343,4192362420544595388,5808502533760720074,248680545447003057,6792053726090743640,2908072175014031909,3073099543592030929,6652166561638629287,159360479572279125,6927310795814863171,5256918208142087233,2202594362460868991,7243004458067723468,4956462882553803171,1158724556800929737,4987366233314783238,4155280422976269080,9052384695446215438,2772713847389485183,4083452531973745490,6700350151576068148,9182979205692377447,7214257719449356270,1804846849101176985,4784718461951064261,8459451046515858617,617400988902210432,6098309686302000043,4461045243337482260,8495699313407183616,8433941860557652133,1969101901519824481,5451899737065830883,6016484307190600064,8539269562885271983,4677257089039060564,4293026513309065154,5585837798150051629,333948213644982769,4580199286466346750,2939594685318080906,4217604282832676761,6932545258241416378,2050906731776898287,368409046638267249
3038389860689357991,236704925837710565,4120899032830223675,3315078889003130823,1886447560108256115,5581170547267838266,2644711671735434642,33132888813934060,4997559905296984359,7473474187618591495,2646284078697052314,5039800328684931538,7871717604537928695,7904425006497996368,6755260715255672380,806836701461817270,277123721149497373,2624252231562369060,690963012344615274,1156386931026675763,5089480280356065673,2670165743412093412,8061481125196926774,9219049973496591000,35494977557810170,5487813134117443528,64410857187847038,6579657722849883995,8478521591550023302,3552159271810867175,475881773721038636,3376627761417121731,3557574262518024588,7332226031035265126,368603105576517630,9104106489746574066,798120105658812500,3568048169642822183,3242044117163431079,1314857009310789336,8468695863378404294,3157304650334675212,932156511329183067,4676120916089841403,2570624873225916584,6521808635022973019,3118446072289602844,4229578884313632365,7774988843206964640,8973006039479873209,5004733052090722686,1730634392939171864,7810128936368220294,6331418592940300889,3282826590948536989,5400896868582644405,20364127192871360,5525361162613767836,3483864981149852774,2413983759453750678,776231563383039126,2381576410156755210,2278475526791967794,383270930060046988,1786784387941258803,4914042815429990973,811474410778618010,1517115360123617181,1954940746429384329,9212611593036447062,5701114770997311171,7749852826238090786,7367029427352913443,5814570405699862089,6383573155188197147,7952069430081364605,6211160488530344544,4331391567968494898,4610938241302232880,8863545118142996020,1303550961287558325,3738583881655219438,7827606683962259798,4561852260341587178,7001835800218953834,1507657046927676282,8837547538234435775,1467028395228188217,888120793807501611,1941312166687551464,3559936807638955973,6697401879742199272,1095778771662521338,3538425165004620830,5024783064634245086,6850517217657512423,436175466551305465,5933051071800685050,8550923155314916281,458045386251957870
3851690621035120310,7116695149171668526,4144429438879232432,2069213230941528416,74673493763444989,4887603177602316337,8769066368645603434,6456845563208786230,2845165294348151057,2936725943600916476,4867432649879186392,7316568631914432182,6006247557746367955,6849675138031390976,922937990618677462,6942166011081253416,5728751417417137637,1102233170781968589,3571742472893737079,2718434556984145193,1996342545278027300,4276061877211911522,3471898995423434272,4786166058288125932,7271954670344016376,8901288834733113449,6459627691382018544,133682300461273192,5707412110518292974,5442186027328743211,4707780492750197627,1677042199891772134,3626259903856209816,3272479482509302634,3616906581970235790,5997757645189203046,8756029749123091251,2387280730019982286,7695519816484130402,939015764310428555,8632503470751213606,6337679513119667674,6355195684060399067,7254298847294119967,5174198506835455820,8137839892064427734,1090534666729227851,7396758361182411189,5232701229648297819,4894521197593854381,3152655071160634323,416171674365890075,8182619156368675165,8097281486776922082,2171388598830265712,7494119191744263725,7289078961345906793,7659041504914961794,3001286739654789416,278683190450588490,3208196648656441831,355744800066336250,7301699843576808626,2059728195279253361,3537771067728945161,530515433293834765,3249717302929876057,8233290726259052196,7507869569259723933,448142035018167140,7164136817593268014,8181055303147715306,3204498814074664929,5077791089283209651,1245054945519606870,7295371524946779627,8427388077536336408,6085639203188164097,2268350263409950072,858111236890891968,6293546545995615102,9034423941914895343,4672824445968996993,2878585317787454887,4441857146915277237,328192027785528043,2700977004736332901,2990089184358579335,1560546235009049653,2423386960317484004,2040040764531849161,812237164003437091,4814720382283075871,2794689824834797097,2887415202242900341,7415485765780343002,6544705746662583557,6549500306468866444,897180861068210430,466799344435877605
4025930881080783793,7318466317063244408,6791164921630952332,3375469999787436409,8184702776979338797,2847695794267578476,2531332072969238135,5180894335646185131,5098747561157568769,253430021711091818,8831858400187196220,8364785434661127401,3737031758132487662,7704287291431721848,2363930197240227142,6417823658535632152,7217193223578034733,4948840498895668821,2408367786605908917,7886813002877061370,5985043311227854163,3630875334357881656,1717331305936781626,3433143789911548608,8568085315340598458,981448764157905385,6180266131811607788,5619350867375655885,5309468569258631204,4811411561949376674,3714723496985347277,5775470028521344989,3000259915731641090,4535735272292987411,4875602500248027482,1487064711177197592,5397868707152662769,49778742933179928,2420325635411717959,5004948576686401096,9092725724935410982,3932249866191059146,8022063371462033125,5168710518223600199,334222717379965136,1294345627600941155,7202493323697428082,8638896981131609591,2126323223589539391,4654219618076707341,5806190377113100543,6060411462628621027,8411291542935031969,2456215131200643782,4183050701888333704,168900827730509073,3081477043645824963,5579264224477376196,1946636792118528978,4175555369533189368,5555561381026591477,7075377720255989662,6159466786025926145,8406434844516450745,1182870983232965606,6189666372812555587,9030660809545886107,6339684360254350135,5576598463561394078,4194446489798843520,8131211818601971267,2887491189317829729,7979268920835141501,521097934958126266,3631833869966388474,6435696288298128833,6397051308137457673,8158057539079822893,3246637378664718722,2678021239752756706,757751635784569946,2575943632596342224,1999873879698705933,4363537293938632579,8744905023849338007,7301289219669092277,8580798485948196159,6942515382760539734,8380021882438598433,298835103383872036,1774509357454082781,2373137064534001604,7815371436539470752,4554481017027016355,7154993414982594653,4925450002322022482,7072935951050939458,8105780900887486093,1300585504670634996,8610172882500523260
6196109665142557432,2644560746644730463,2798671815543228025,8321185894375307064,7234081512852621125,7741944805894483208,7990502409074374033,3697083164351083625,5334794244502431423,7051759342542470045,5212915063187784422,6535485939526228967,2943111209459674084,8741014777037332516,3150379962487002673,100189586667091898,4525616917119605725,1478723170551883868,4786426275782228709,3979671498077066795,5669469067542715407,1497759487862804958,7663039863079899577,587506627631769109,3160191199481675021,5549920828418957130,2298430398411383488,4987149095771695242,300463760673849067,8284350528345623245,7656319947402127378,3593093055513227579,2218701311402182765,7692846518430065820,1228040620102624177,7661133145328616744,9083816902634469796,2695326351582450777,5183279030244022096,6773021046431105621,6173495264606837319,1906571031205928285,6458661688758328119,5428639683840214135,8322579908361822684,6208657546288073934,4057393784974945161,4864779568575318959,1064700578645362043,8208969441592517233,5501382740647163634,3633504085584625272,8898541860433292920,2485165952609422350,6860612368330006797,4123206552697548376,5225236107756588729,4939620667638406007,3097908132527082971,1295452017563998155,6874941857098249006,5176612597932566299,7835864245477900990,8571431844525056143,3356433760823334987,6035421120299987987,6432709492839562399,5922092327123171660,1301928988448281112,4452294866653088371,3098476944564212583,6496939951335826348,3993568349170151440,7150311486401853021,2205145480127016948,1222564799496478218,5948423807171196621,8853295827447706602,8704668737931536115,5076098011040813717,8649810152379507388,6046895667327373364,378767383488648136,6827545133730778358,4616919876734060455,3492255916632937918,4392056383495506256,1910688199543482899,5223493152552789177,2920111456028029529,2426920049899360791,7482589224712704873,1620104799428346680,2479521975803412873,9128631677391055339,983541459280126317,7711822532706715076,440710687471652011,643361005845706770,4426026620089440051
760641817762547058,4469845756998386794,6240902840017512883,6722856076421020595,2665466358119238952,3141467711616526788,2290824029280463576,6629201066407580236,1948267575128673436,1761848769445905938,7456111044641345692,7431787570050195644,1606740666075110673,2192180113681996399,2308943877933809675,2813894821375491451,7956945272434947370,6430883523573846471,1224414132739886643,8411305399226408805,4423791143748857540,8421019762377355984,8700021280616938390,512222593125509825,5683137082976194255,1666643602462013049,1125841097212194823,2974711631721489080,3859862484409944429,3967188315594539599,6440286504060317477,8856488887980793977,6780807293877041789,7687939779118845557,5393719466503726170,5839424266795586194,5274435985950628782,6562278415292686375,1677383175882303485,2985118213906992998,5213623170448097070,2012201269833052264,5410275607997632143,5476680056291306266,5852735467287226492,4734420799025855479,2140694313322653985,5092882095251371464,809272367278197057,538112472805135014,4142475732800205695,6265881727439570796,2519680519839987410,4445342605817454338,1892966371187167058,8321488641754170012,6015494161650355485,1177526424057578084,1172028667500823064,8694885925868271066,2812098018056993586,7344050314225987719,2266364606086455906,7639428813525296702,6876342843829318786,2803915144676583705,8171287086171220064,163881157959738544,6810841963975410128,6787413156547143297,3019554523220514834,1630972812783018245,2705384897623820899,5298225496039402963,4499036864237946931,1382782813980617058,4865557665611330751,2188649820325972848,7676081597579625124,171097545927520590,835919728827871143,7318519019094140191,2711471187491161964,3231090652575418094,2118662981533932810,6454274996089926223,5234710702426760980,2987712972536864839,2085173777625273842,2358090413677489965,7783583767047386146,7863305120127556025,8705117531010201879,7563864864411171936,3784533671844365596,1641931205820905078,3390029227973544312,1585281209550244711,2472547780991435198,4947149917023062685
2293923880520473414,2878120942408496159,7388399866939794012,5725392614768982028,3382813353428511601,7943901722739311323,3483878963210431256,2540417220633290328,1471047497292124143,5010453751968547037,4579545642951879297,959978193854455224,1733507238352412675,1875012080203200570,7517767020075758116,6113739764018272475,4787932360500891813,8062104793040355865,2077735684341781890,7344511266215076547,806058203884039476,582463942107774310,8969741919303742511,5582981788367199661,7203930376943488666,326737998437744358,3418987082369673919,5816459337981403800,4287278639170511421,2024988339194138926,4889209072715394875,3149992881497862013,3547353045087727752,7163063960192068597,8958729598116649561,3402136288913149150,6970501484466154160,6645813183890492447,2056805354751716600,3671943749660017996,7739197363214177273,5871285466407403480,1993367022495250659,6771468535922706077,1336548175072379027,1255461049298137091,4296701290779671412,2321223395145544531,5458811911831682677,5072518118041930464,6332360982703740679,3807588931920839000,8595058305184240833,8776987709333120537,4400267710162333270,2234489246088065179,1133440858905385014,7878033164644909451,7842418176932617468,8633619852824083445,6711660958972201054,5559085634294344641,2534979911134882113,6606132378231402280,7086197863604665274,8934786209904382595,8751878453155217228,4681448231555189258,3862434791926981926,2856852894282445593,7761215386250129799,4561938468997226635,1366613846015397520,717991199301412556,8316088255710782633,3969677243580814309,4802926291046407363,7262416048744920665,7197925880703912032,485105294407590439,8535189716512635592,2839072177412015697,5254288841550109876,4592831364241623552,7026299597838117728,5732731911368394546,7900516748559963399,8253152234707075747,8619717167730941091,4058253606153089989,7498859846050679558,6455623006515654931,7401690906047747011,7836428161364925278,4643806969965464388,4112342070876574547,5582145016523378774,3656435324918942291,7764332322495502471,8861600759558609421
2204796998461955627,8822506790257659590,467635805066836835,2136230727478425662,5475743348299190232,8936262052876694905,6047262508013033493,1177036988097519242,7743133191147167248,1338177134399694568,8663100291502042038,2270806447128564079,935669063117059988,532638432243582800,5298855040367349737,8413045187017972306,4586847477360687356,2211796653502512219,1200003032282936783,20033640713385425,636095819279247608,3041327267459813906,3696001507216344452,5140929190372392962,3482252891363324291,5656604330492040476,2628846756279504301,7168865752483637847,1390702809456528722,5436109994238918490,6126293721017224571,5748550507174998589,6342953065633234306,282854372654834514,2019922129811666868,1169764589312857295,1212430365502461583,493514282243943156,7829689042079721392,8196447444166452358,1738535506818455044,5634188383784625603,2947851746713146012,253447782029234713,528053279351037756,96225673374093900,1138749783322762883,831260719741753080,3681638096298672905,9116801917428993425,5320879718682982786,575311957300955716,1460819700869648630,363517914128681475,3292064133480867160,3934406338398586121,3629703526451906102,4758500539596457701,1440671813709029450,4632132548817722635,6921083843330965355,1333852501265998090,8098834823113769335,299630317153628665,6688673319358711241,6357636826243147272,4841843873794941148,554078250571657591,5362092864191204845,4068032942651431994,2662834977097015049,5785302501867691338,5422711213197502145,2357933810304356488,3245708434262632272,9018342729049873177,4810464624059427720,7600552150567997268,3451680061146363600,521990740258491372,304049619816001188,2482212674255151678,440820809576430470,4364478142280018256,4792308221407426565,5394750081495513653,8778096270620938952,4221585581280323774,5160778739737058695,8133957939685517956,4147264382464798052,6733699224721955357,1947268940468982504,4581433100996182999,104591764492450603,8937151318846774271,4683782849720253606,5682737408910674976,843714431622968698,7195184111107400285
